id,name,brand,category,price,goods_type,goods_type_name,ftype,url
946,宝亨/Bohem Cigar Mini Super Slim Ivory,Bohem/宝亨,外国香烟,520,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=16&goods_type=1&ftype=2
945,宝亨/Bohem Cigar Grip,Bohem/宝亨,外国香烟,520,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=16&goods_type=1&ftype=2
250,Bright Long 5,BRIGHT/,外国香烟,460,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=17&goods_type=1&ftype=2
249,Bright Long 1,BRIGHT/,外国香烟,460,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=17&goods_type=1&ftype=2
807,Chapman Super Slim Cherry,CHAPMAN/,外国香烟,590,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=119&goods_type=1&ftype=2
808,Chapman Super Slim Vanilla,CHAPMAN/,外国香烟,590,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=119&goods_type=1&ftype=2
239,Che/切格瓦拉 红色,Che/切格瓦拉,外国香烟,570,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=18&goods_type=1&ftype=2
236,Che/切格瓦拉 黑色,Che/切格瓦拉,外国香烟,570,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=18&goods_type=1&ftype=2
237,Che/切格瓦拉 黑色 薄荷,Che/切格瓦拉,外国香烟,570,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=18&goods_type=1&ftype=2
240,Che/切格瓦拉 1mg 薄荷,Che/切格瓦拉,外国香烟,570,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=18&goods_type=1&ftype=2
238,Che/切格瓦拉 Blanco,Che/切格瓦拉,外国香烟,570,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=18&goods_type=1&ftype=2
171,Che/切格瓦拉 绿色 薄荷,Che/切格瓦拉,外国香烟,570,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=18&goods_type=1&ftype=2
185,卡比龙/Cigaronne 皇家 细支 黑色,Cigaronne/卡比龙,外国香烟,1200,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=45&goods_type=1&ftype=2
132,卡比龙/Cigaronne Royal Slims 薄荷,Cigaronne/卡比龙,外国香烟,1600,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=45&goods_type=1&ftype=2
343,卡比龙/Cigaronne Tattoo 香草,Cigaronne/卡比龙,外国香烟,800,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=45&goods_type=1&ftype=2
326,卡比龙/Cigaronne Exclusive 棕色,Cigaronne/卡比龙,外国香烟,1500,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=45&goods_type=1&ftype=2
329,卡比龙/Cigaronne Magnet,Cigaronne/卡比龙,外国香烟,800,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=45&goods_type=1&ftype=2
342,卡比龙/Cigaronne Tattoo 樱桃,Cigaronne/卡比龙,外国香烟,800,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=45&goods_type=1&ftype=2
580,卡比龙/Cigaronne Super Slims 薄荷,Cigaronne/卡比龙,外国香烟,780,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=45&goods_type=1&ftype=2
344,卡比龙/Cigaronne Tattoo 巧克力,Cigaronne/卡比龙,外国香烟,800,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=45&goods_type=1&ftype=2
327,卡比龙/Cigaronne 超细 黑色,Cigaronne/卡比龙,外国香烟,780,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=45&goods_type=1&ftype=2
323,卡比龙/Cigaronne 极致细 黑色,Cigaronne/卡比龙,外国香烟,700,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=45&goods_type=1&ftype=2
328,卡比龙/Cigaronne 幻影 银色,Cigaronne/卡比龙,外国香烟,1100,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=45&goods_type=1&ftype=2
708,Djarum Black Jasmine Tea 8,DJARUM/,外国香烟,280,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=19&goods_type=1&ftype=2
707,Djarum Black 8,DJARUM/,外国香烟,280,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=19&goods_type=1&ftype=2
709,Djarum Black Mint Tea 8,DJARUM/,外国香烟,280,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=19&goods_type=1&ftype=2
330,Djarum Super,DJARUM/,外国香烟,510,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=19&goods_type=1&ftype=2
710,Djarum Black Menthol 8,DJARUM/,外国香烟,280,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=19&goods_type=1&ftype=2
302,福尔特/Forte Extra Light,Forte/福尔特,外国香烟,460,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=21&goods_type=1&ftype=2
295,福尔特/Forte Extra Light 薄荷,Forte/福尔特,外国香烟,460,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=21&goods_type=1&ftype=2
296,福尔特/Forte 薄荷,Forte/福尔特,外国香烟,460,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=21&goods_type=1&ftype=2
297,福尔特/Forte 16支 Extra Light,Forte/福尔特,外国香烟,390,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=21&goods_type=1&ftype=2
298,福尔特/Forte 16支 Original,Forte/福尔特,外国香烟,390,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=21&goods_type=1&ftype=2
303,福尔特/Forte Original,Forte/福尔特,外国香烟,460,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=21&goods_type=1&ftype=2
304,福尔特/Forte 16支 Extra Light 薄荷,Forte/福尔特,外国香烟,390,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=21&goods_type=1&ftype=2
305,福尔特/Forte 16支 薄荷,Forte/福尔特,外国香烟,390,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=21&goods_type=1&ftype=2
299,福尔特/Forte 16支 Lights,Forte/福尔特,外国香烟,390,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=21&goods_type=1&ftype=2
306,福尔特/Forte Lights,Forte/福尔特,外国香烟,460,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=21&goods_type=1&ftype=2
321,盐仓/GudangGaram Surya Mild 16支 33mg,GudangGaram/盐仓,外国香烟,530,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=22&goods_type=1&ftype=2
320,盐仓/GudangGaram Surya 36支 42mg,GudangGaram/盐仓,外国香烟,1400,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=22&goods_type=1&ftype=2
319,盐仓/GudangGaram Signature 薄荷 15mg,GudangGaram/盐仓,外国香烟,580,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=22&goods_type=1&ftype=2
325,盐仓/GudangGaram 薄荷 16支 33mg,GudangGaram/盐仓,外国香烟,530,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=22&goods_type=1&ftype=2
318,盐仓/GudangGaram Signature Mild 15mg,GudangGaram/盐仓,外国香烟,580,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=22&goods_type=1&ftype=2
322,盐仓/GudangGaram Garam Nusantara Mild 12支 18mg,GudangGaram/盐仓,外国香烟,380,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=22&goods_type=1&ftype=2
324,盐仓/GudangGaram Nusantara 薄荷 12支 18mg,GudangGaram/盐仓,外国香烟,380,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=22&goods_type=1&ftype=2
291,HARVEST 超细 Double Cherry,HARVEST/,外国香烟,540,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=23&goods_type=1&ftype=2
290,HARVEST King Size Vanilla,HARVEST/,外国香烟,480,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=23&goods_type=1&ftype=2
289,HARVEST King Size Cherry,HARVEST/,外国香烟,480,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=23&goods_type=1&ftype=2
293,HARVEST 超细 Double Vanilla,HARVEST/,外国香烟,540,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=23&goods_type=1&ftype=2
294,HARVEST 超细 薄荷,HARVEST/,外国香烟,540,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=23&goods_type=1&ftype=2
292,HARVEST 超细 经典,HARVEST/,外国香烟,540,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=23&goods_type=1&ftype=2
235,J.P.S. KS 硬盒,J.S.P./,外国香烟,560,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=25&goods_type=1&ftype=2
176,健牌/箭牌/Kent S系列 Spark 5mg 长支 硬盒,Kent/健牌/箭牌,外国香烟,500,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=44&goods_type=1&ftype=2
178,健牌/箭牌/Kent S系列 Spark 薄荷 5mg 长支 硬盒,Kent/健牌/箭牌,外国香烟,500,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=44&goods_type=1&ftype=2
172,健牌/箭牌/Kent 6mg 长支 硬盒,Kent/健牌/箭牌,外国香烟,520,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=44&goods_type=1&ftype=2
173,健牌/箭牌/Kent 3mg 长支 硬盒,Kent/健牌/箭牌,外国香烟,520,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=44&goods_type=1&ftype=2
177,健牌/箭牌/Kent S系列 Spark 薄荷 1mg 长支 硬盒,Kent/健牌/箭牌,外国香烟,500,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=44&goods_type=1&ftype=2
181,健牌/箭牌/Kent S系列 1mg 长支 硬盒,Kent/健牌/箭牌,外国香烟,500,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=44&goods_type=1&ftype=2
175,健牌/箭牌/Kent S系列 Spark 1mg 长支 硬盒,Kent/健牌/箭牌,外国香烟,500,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=44&goods_type=1&ftype=2
182,健牌/箭牌/Kent S系列 3mg 长支 硬盒,Kent/健牌/箭牌,外国香烟,500,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=44&goods_type=1&ftype=2
179,健牌/箭牌/Kent S系列 Spark Mellow 1mg 长支 硬盒,Kent/健牌/箭牌,外国香烟,500,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=44&goods_type=1&ftype=2
174,健牌/箭牌/Kent I-Boost 1mg 长支 硬盒,Kent/健牌/箭牌,外国香烟,520,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=44&goods_type=1&ftype=2
170,健牌/箭牌/Kent 1mg 长支 硬盒,Kent/健牌/箭牌,外国香烟,520,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=44&goods_type=1&ftype=2
180,健牌/箭牌/Kent S系列 薄荷 1mg 长支 硬盒,Kent/健牌/箭牌,外国香烟,500,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=44&goods_type=1&ftype=2
169,健牌/箭牌/Kent 1mg KS 硬盒,Kent/健牌/箭牌,外国香烟,520,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=44&goods_type=1&ftype=2
195,KOOL Minty系列 Minty Berry 5mg,KOOL/,外国香烟,500,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=26&goods_type=1&ftype=2
194,KOOL Minty系列 Minty Boost 8mg,KOOL/,外国香烟,500,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=26&goods_type=1&ftype=2
281,KOOL Looped Sangria,KOOL/,外国香烟,500,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=26&goods_type=1&ftype=2
157,KOOL FK 硬盒,KOOL/,外国香烟,580,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=26&goods_type=1&ftype=2
282,KOOL Looped Plus,KOOL/,外国香烟,500,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=26&goods_type=1&ftype=2
191,KOOL Boost Fresh 8mg  硬盒,KOOL/,外国香烟,580,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=26&goods_type=1&ftype=2
190,KOOL Boost Fresh 5mg  硬盒,KOOL/,外国香烟,580,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=26&goods_type=1&ftype=2
192,KOOL Milds FK 硬盒,KOOL/,外国香烟,580,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=26&goods_type=1&ftype=2
196,KOOL 淡味 硬盒,KOOL/,外国香烟,580,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=26&goods_type=1&ftype=2
280,KOOL Looped,KOOL/,外国香烟,500,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=26&goods_type=1&ftype=2
355,L.A. Bold 12支 23mg,L.A./,外国香烟,350,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=27&goods_type=1&ftype=2
997,L.A. Ice Mango Boost 16支 18mg,L.A./,外国香烟,500,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=27&goods_type=1&ftype=2
353,L.A. Ice Purple Boost 16支 16mg,L.A./,外国香烟,500,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=27&goods_type=1&ftype=2
354,L.A. Ice 16支 13mg,L.A./,外国香烟,500,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=27&goods_type=1&ftype=2
998,L.A. Light 16支 16mg,L.A./,外国香烟,500,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=27&goods_type=1&ftype=2
150,云雀/Lark 12mg 长支 硬盒,Lark/云雀,外国香烟,540,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=48&goods_type=1&ftype=2
148,云雀/Lark 12mg KS 硬盒,Lark/云雀,外国香烟,540,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=48&goods_type=1&ftype=2
158,云雀/Lark Classic Mild KS 硬盒,Lark/云雀,外国香烟,540,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=48&goods_type=1&ftype=2
159,云雀/Lark Super Mild 长支 硬盒,Lark/云雀,外国香烟,540,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=48&goods_type=1&ftype=2
160,云雀/Lark Super 5mg KS 硬盒,Lark/云雀,外国香烟,540,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=48&goods_type=1&ftype=2
164,云雀/Lark Select 薄荷 1mg 长支 硬盒,Lark/云雀,外国香烟,500,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=48&goods_type=1&ftype=2
163,云雀/Lark Select Purple 1mg 长支 硬盒,Lark/云雀,外国香烟,500,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=48&goods_type=1&ftype=2
166,云雀/Lark Hybrid KS 硬盒,Lark/云雀,外国香烟,540,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=48&goods_type=1&ftype=2
154,云雀/Lark Extra 3mg 长支 硬盒,Lark/云雀,外国香烟,540,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=48&goods_type=1&ftype=2
153,云雀/Lark Extra 3mg KS 硬盒,Lark/云雀,外国香烟,540,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=48&goods_type=1&ftype=2
162,云雀/Lark Super 5mg 长支 硬盒,Lark/云雀,外国香烟,540,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=48&goods_type=1&ftype=2
167,云雀/Lark Mild KS 硬盒,Lark/云雀,外国香烟,540,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=48&goods_type=1&ftype=2
168,云雀/Lark Mild 长支 硬盒,Lark/云雀,外国香烟,540,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=48&goods_type=1&ftype=2
161,云雀/Lark Select 1mg 长支 硬盒,Lark/云雀,外国香烟,500,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=48&goods_type=1&ftype=2
152,云雀/Lark Ultra 1mg 长支 硬盒,Lark/云雀,外国香烟,540,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=48&goods_type=1&ftype=2
151,云雀/Lark Ultra 1mg KS 硬盒,Lark/云雀,外国香烟,540,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=48&goods_type=1&ftype=2
165,云雀/Lark Select 薄荷 5mg 长支 硬盒,Lark/云雀,外国香烟,500,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=48&goods_type=1&ftype=2
211,好彩/LuckyStrike 红 11mg 软盒,LuckyStrike/好彩,外国香烟,620,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=1&ftype=2
223,好彩/LuckyStrike 红 11mg 硬盒,LuckyStrike/好彩,外国香烟,620,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=1&ftype=2
965,好彩/LuckyStrike 10 Box,LuckyStrike/好彩,外国香烟,450,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=1&ftype=2
313,好彩/LuckyStrike 过滤嘴 雪茄型 细支 淡味,LuckyStrike/好彩,外国香烟,470,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=1&ftype=2
217,好彩/LuckyStrike Expert Cut 14mg,LuckyStrike/好彩,外国香烟,470,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=1&ftype=2
224,好彩/LuckyStrike 淡味 6mg 硬盒,LuckyStrike/好彩,外国香烟,620,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=1&ftype=2
222,好彩/LuckyStrike 黑色系列 Chillberry 8mg,LuckyStrike/好彩,外国香烟,450,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=1&ftype=2
221,好彩/LuckyStrike 黑色系列 Chillberry 5mg,LuckyStrike/好彩,外国香烟,450,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=1&ftype=2
964,好彩/LuckyStrike 6 Box,LuckyStrike/好彩,外国香烟,450,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=1&ftype=2
219,好彩/LuckyStrike 黑色系列 薄荷 8mg,LuckyStrike/好彩,外国香烟,450,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=1&ftype=2
218,好彩/LuckyStrike 黑色系列 薄荷 5mg,LuckyStrike/好彩,外国香烟,450,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=1&ftype=2
216,好彩/LuckyStrike Expert Cut 10mg,LuckyStrike/好彩,外国香烟,470,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=1&ftype=2
214,好彩/LuckyStrike Expert Cut 8mg,LuckyStrike/好彩,外国香烟,470,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=1&ftype=2
212,好彩/LuckyStrike Expert Cut 1mg 长支 硬盒,LuckyStrike/好彩,外国香烟,470,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=1&ftype=2
215,好彩/LuckyStrike Expert Cut 6mg,LuckyStrike/好彩,外国香烟,470,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=1&ftype=2
220,好彩/LuckyStrike 黑色系列 Chillberry 1mg 长支,LuckyStrike/好彩,外国香烟,450,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=1&ftype=2
213,好彩/LuckyStrike Expert Cut 3mg,LuckyStrike/好彩,外国香烟,470,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=1&ftype=2
133,万宝路/Marlboro 红 12mg 软盒,Marlboro/万宝路,外国香烟,620,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=47&goods_type=1&ftype=2
139,万宝路/Marlboro 金 硬盒,Marlboro/万宝路,外国香烟,620,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=47&goods_type=1&ftype=2
144,万宝路/Marlboro 中醇 硬盒,Marlboro/万宝路,外国香烟,620,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=47&goods_type=1&ftype=2
142,万宝路/Marlboro 热带 激浪 8mg 硬盒,Marlboro/万宝路,外国香烟,620,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=47&goods_type=1&ftype=2
140,万宝路/Marlboro 金 长支 硬盒,Marlboro/万宝路,外国香烟,620,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=47&goods_type=1&ftype=2
134,万宝路/Marlboro 红 12mg 硬盒,Marlboro/万宝路,外国香烟,620,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=47&goods_type=1&ftype=2
141,万宝路/Marlboro 双爆珠 5mg 硬盒,Marlboro/万宝路,外国香烟,620,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=47&goods_type=1&ftype=2
149,万宝路/Marlboro 薄荷 12mg 硬盒,Marlboro/万宝路,外国香烟,620,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=47&goods_type=1&ftype=2
138,万宝路/Marlboro 清透 混合 ３ＫＳＢ,Marlboro/万宝路,外国香烟,620,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=47&goods_type=1&ftype=2
143,万宝路/Marlboro 黑色 薄荷 8mg 硬盒,Marlboro/万宝路,外国香烟,620,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=47&goods_type=1&ftype=2
147,万宝路/Marlboro 薄荷 8mg 长支 硬盒,Marlboro/万宝路,外国香烟,620,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=47&goods_type=1&ftype=2
146,万宝路/Marlboro 薄荷 8mg 硬盒,Marlboro/万宝路,外国香烟,620,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=47&goods_type=1&ftype=2
137,万宝路/Marlboro 冰爆 超劲 8mg 硬盒,Marlboro/万宝路,外国香烟,620,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=47&goods_type=1&ftype=2
145,万宝路/Marlboro 薄荷 4mg 硬盒,Marlboro/万宝路,外国香烟,620,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=47&goods_type=1&ftype=2
136,万宝路/Marlboro 冰爆 超劲 5mg 硬盒,Marlboro/万宝路,外国香烟,620,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=47&goods_type=1&ftype=2
135,万宝路/Marlboro 冰爆 超劲 1mg 硬盒,Marlboro/万宝路,外国香烟,620,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=47&goods_type=1&ftype=2
316,OSMO 14支 10mg,OSMO/,外国香烟,330,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=28&goods_type=1&ftype=2
317,OSMO 薄荷 14支 6mg,OSMO/,外国香烟,330,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=28&goods_type=1&ftype=2
184,百乐门/Parliament 9mg KS 硬盒,Parliament/百乐门,外国香烟,580,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=39&goods_type=1&ftype=2
183,百乐门/Parliament 9mg 长支 硬盒,Parliament/百乐门,外国香烟,620,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=39&goods_type=1&ftype=2
187,百乐门/Parliament 淡味 6mg KS 硬盒,Parliament/百乐门,外国香烟,580,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=39&goods_type=1&ftype=2
188,百乐门/Parliament 淡味 6mg 长支 硬盒,Parliament/百乐门,外国香烟,620,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=39&goods_type=1&ftype=2
186,百乐门/Parliament 超淡 3mg 长支 硬盒,Parliament/百乐门,外国香烟,620,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=39&goods_type=1&ftype=2
189,百乐门/Parliament One 1mg 长支 硬盒,Parliament/百乐门,外国香烟,620,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=39&goods_type=1&ftype=2
340,百乐/Peel Grape (葡萄),Peel/百乐,外国香烟,550,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=38&goods_type=1&ftype=2
947,百乐/Peel Watermelon (西瓜),Peel/百乐,外国香烟,550,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=38&goods_type=1&ftype=2
339,百乐/Peel Orange (橙子),Peel/百乐,外国香烟,550,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=38&goods_type=1&ftype=2
1015,百乐/Peel Greek Yogurt (希腊酸奶),Peel/百乐,外国香烟,550,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=38&goods_type=1&ftype=2
341,百乐/Peel Red Wine (红酒),Peel/百乐,外国香烟,550,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=38&goods_type=1&ftype=2
267,PEPE Organic 18支,PEPE/,外国香烟,540,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=29&goods_type=1&ftype=2
268,PEPE Rich Green 18支,PEPE/,外国香烟,500,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=29&goods_type=1&ftype=2
204,菲利普莫里斯/PhilipMorris 14mg KS 硬盒,PhilipMorris/菲利普莫里斯,外国香烟,450,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=40&goods_type=1&ftype=2
203,菲利普莫里斯/PhilipMorris 10mg KS 硬盒,PhilipMorris/菲利普莫里斯,外国香烟,450,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=40&goods_type=1&ftype=2
156,菲利普莫里斯/PhilipMorris Purple 1mg 长支 超细 N,PhilipMorris/菲利普莫里斯,外国香烟,450,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=40&goods_type=1&ftype=2
205,菲利普莫里斯/PhilipMorris Purple 5mg KS 硬盒,PhilipMorris/菲利普莫里斯,外国香烟,450,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=40&goods_type=1&ftype=2
201,菲利普莫里斯/PhilipMorris 3mg KS 硬盒,PhilipMorris/菲利普莫里斯,外国香烟,450,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=40&goods_type=1&ftype=2
207,菲利普莫里斯/PhilipMorris 1mg 长支 超细 硬盒 N,PhilipMorris/菲利普莫里斯,外国香烟,450,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=40&goods_type=1&ftype=2
155,菲利普莫里斯/PhilipMorris 薄荷 1mg 长支 硬盒,PhilipMorris/菲利普莫里斯,外国香烟,450,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=40&goods_type=1&ftype=2
208,菲利普莫里斯/PhilipMorris 薄荷 8mg KS 硬盒,PhilipMorris/菲利普莫里斯,外国香烟,450,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=40&goods_type=1&ftype=2
210,菲利普莫里斯/PhilipMorris 1mg 长支 硬盒,PhilipMorris/菲利普莫里斯,外国香烟,450,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=40&goods_type=1&ftype=2
200,菲利普莫里斯/PhilipMorris 6mg KS 硬盒,PhilipMorris/菲利普莫里斯,外国香烟,450,1,单品,2,https://ribenyan.com/index.php?m=goods&a=list&brand=40&goods_type=1&ftype=2
